Member ID,2-18,Total
28885372458,1.0,14
28885511371,1.0,14
28886692620,1.0,14
28885386344,1.0,14
28885511027,1.0,14
28886695615,1.0,14
28885351322,1.0,14
28885526937,1.0,14
28886695894,1.0,14
28885375654,1.0,14
28885386474,1.0,14
28885511133,1.0,14
28886553814,1.0,14
28885573556,1.0,14
28885351549,1.0,14
28885874783,1.0,14
28885386610,1.0,14
28885404200,1.0,14
28885495323,1.0,14
28886704965,1.0,14
28885374699,1.0,14
28885512146,1.0,14
28885352909,1.0,14
28885882077,1.0,14
28885525510,1.0,14
28886716759,1.0,14
28885403783,1.0,14
28885560427,1.0,14
28885373246,1.0,14
28885353107,1.0,14
28885388310,1.0,14
28885388344,1.0,14
28885512424,1.0,14
28885504067,1.0,14
28885388462,1.0,14
28886722449,1.0,14
28885560660,1.0,14
28885374021,1.0,14
28885387576,1.0,14
28885387355,1.0,14
28885352380,1.0,14
28885352456,1.0,14
28885374694,1.0,14
28885574211,1.0,14
28885525807,1.0,14
28885561302,1.0,14
28887176497,1.0,14
28885560820,1.0,14
28885352694,1.0,14
28885387432,1.0,14
28885374548,1.0,14
28885495357,1.0,14
28885374287,1.0,14
28885880463,1.0,14
28886779439,1.0,14
28885356704,1.0,14
28885902089,1.0,14
28885518217,1.0,14
28885360481,1.0,14
28886457985,1.0,14
28885364129,1.0,14
28885397643,1.0,14
28885364074,1.0,14
28885498839,1.0,14
28885364049,1.0,14
28886935710,1.0,14
28886459198,1.0,14
28885360883,1.0,14
28885552047,1.0,14
28885548339,1.0,14
28885363891,1.0,14
28885499035,1.0,14
28885363849,1.0,14
28885364174,1.0,14
28885360389,1.0,14
28885398141,1.0,14
28885547802,1.0,14
28885364830,1.0,14
28886487149,1.0,14
28885359868,1.0,14
28885394519,1.0,14
28885552797,1.0,14
28885364463,1.0,14
28885360009,1.0,14
28885360042,1.0,14
28886455632,1.0,14
28885547608,1.0,14
28886849687,1.0,14
28886455942,1.0,14
28886484961,1.0,14
28885364197,1.0,14
28885521252,1.0,14
28886480459,1.0,14
28886931378,1.0,14
28886479756,1.0,14
28885499104,1.0,14
28885395547,1.0,14
28885396595,1.0,14
28885499304,1.0,14
28886467967,1.0,14
28885361871,1.0,14
28885362661,1.0,14
28885362647,1.0,14
28885549647,1.0,14
28885581951,1.0,14
28885362588,1.0,14
28885362124,1.0,14
28885362221,1.0,14
28885499518,1.0,14
28885396062,1.0,14
28885362264,1.0,14
28885499240,1.0,14
28885396722,1.0,14
28885550908,1.0,14
28885520753,1.0,14
28886479268,1.0,14
28885518669,1.0,14
28885363535,1.0,14
28885363507,1.0,14
28886462136,1.0,14
28886462185,1.0,14
28885363448,1.0,14
28885581325,1.0,14
28885395381,1.0,14
28886475963,1.0,14
28885396784,1.0,14
28886464187,1.0,14
28885396758,1.0,14
28885551057,1.0,14
28885359674,1.0,14
28885365001,1.0,14
28887050462,1.0,14
28885392446,1.0,14
28885357845,1.0,14
28886505403,1.0,14
28885357960,1.0,14
28885905657,1.0,14
28885545208,1.0,14
28886504066,1.0,14
28885399443,1.0,14
28887021266,1.0,14
28885358098,1.0,14
28885515569,1.0,14
28885545453,1.0,14
28885358260,1.0,14
28885909294,1.0,14
28887015556,1.0,14
28885358359,1.0,14
28885522812,1.0,14
28886506910,1.0,14
28886454090,1.0,14
28887031355,1.0,14
28885497644,1.0,14
28885391905,1.0,14
28886511398,1.0,14
28885400017,1.0,14
28885357049,1.0,14
28885556602,1.0,14
28885357177,1.0,14
28885368078,1.0,14
28887038135,1.0,14
28885357303,1.0,14
28885556472,1.0,14
28885544359,1.0,14
28885501973,1.0,14
28885497693,1.0,14
28885367968,1.0,14
28885578392,1.0,14
28885358466,1.0,14
28885358520,1.0,14
28885358529,1.0,14
28886491380,1.0,14
28885365675,1.0,14
28885358972,1.0,14
28885365524,1.0,14
28885365380,1.0,14
28885359251,1.0,14
28886490645,1.0,14
28885546578,1.0,14
28885365274,1.0,14
28886489435,1.0,14
28885398260,1.0,14
28885398231,1.0,14
28886488863,1.0,14
28886838760,1.0,14
28885359544,1.0,14
28886823345,1.0,14
28885358942,1.0,14
28885500921,1.0,14
28885366340,1.0,14
28885358578,1.0,14
28885516220,1.0,14
28885911642,1.0,14
28885516274,1.0,14
28887007064,1.0,14
28885913327,1.0,14
28886812401,1.0,14
28885554099,1.0,14
28885516559,1.0,14
28886449779,1.0,14
28885358727,1.0,14
28885393568,1.0,14
28885398625,1.0,14
28887003490,1.0,14
28886560109,1.0,14
28885513070,1.0,14
28886469979,1.0,14
28885380573,1.0,14
28885379670,1.0,14
28885529068,1.0,14
28887363741,1.0,14
28885380582,1.0,14
28885507150,1.0,14
28885349096,1.0,14
28885532352,1.0,14
28887379180,1.0,14
28885406213,1.0,14
28885382305,1.0,14
28886624615,1.0,14
28885528926,1.0,14
28885349076,1.0,14
28885384192,1.0,14
28885536854,1.0,14
28885407791,1.0,14
28885346178,1.0,14
28887655163,1.0,14
28885378185,1.0,14
28885378190,1.0,14
28885378213,1.0,14
28886628232,1.0,14
28885349239,1.0,14
28887359250,1.0,14
28885565676,1.0,14
28885345243,1.0,14
28885345070,1.0,14
28885849804,1.0,14
28885377235,1.0,14
28885537969,1.0,14
28885849839,1.0,14
28885532893,1.0,14
28885569855,1.0,14
28885377405,1.0,14
28885408097,1.0,14
28885537731,1.0,14
28885381136,1.0,14
28885380637,1.0,14
28885568666,1.0,14
28885537649,1.0,14
28885569882,1.0,14
28886662882,1.0,14
28885377642,1.0,14
28885377666,1.0,14
28885493657,1.0,14
28885493641,1.0,14
28885345628,1.0,14
28885377763,1.0,14
28886654041,1.0,14
28885506310,1.0,14
28885564666,1.0,14
28885379367,1.0,14
28885382938,1.0,14
28886644605,1.0,14
28885859398,1.0,14
28885346879,1.0,14
28885379943,1.0,14
28886638556,1.0,14
28885379910,1.0,14
28885567440,1.0,14
28887457311,1.0,14
28885347071,1.0,14
28886637747,1.0,14
28885382894,1.0,14
28885347179,1.0,14
28885383192,1.0,14
28885570844,1.0,14
28885531000,1.0,14
28885347604,1.0,14
28885347528,1.0,14
28885379605,1.0,14
28885531221,1.0,14
28885379660,1.0,14
28885493189,1.0,14
28885346781,1.0,14
28885407292,1.0,14
28885492847,1.0,14
28887610047,1.0,14
28885567910,1.0,14
28886598516,1.0,14
28886629525,1.0,14
28886629732,1.0,14
28885383984,1.0,14
28885383884,1.0,14
28886597816,1.0,14
28886629936,1.0,14
28885382710,1.0,14
28885536265,1.0,14
28885406489,1.0,14
28886582410,1.0,14
28885534723,1.0,14
28885508238,1.0,14
28885853551,1.0,14
28885565997,1.0,14
28885378657,1.0,14
28885346687,1.0,14
28886648553,1.0,14
28885348200,1.0,14
28885567702,1.0,14
28885530181,1.0,14
28885405772,1.0,14
28885384324,1.0,14
28885871540,1.0,14
28885385364,1.0,14
28885350000,1.0,14
28885572246,1.0,14
28885564252,1.0,14
28885533123,1.0,14
28885405366,1.0,14
28885870706,1.0,14
28887906700,1.0,14
28885868533,1.0,14
28885385829,1.0,14
28885871737,1.0,14
28885510576,1.0,14
28885350238,1.0,14
28885350259,1.0,14
28885533035,1.0,14
28885381729,1.0,14
28885377044,1.0,14
28886570091,1.0,14
28885505676,1.0,14
28885507517,1.0,14
28885405503,1.0,14
28885377005,1.0,14
28885376994,1.0,14
28885494343,1.0,14
28886684858,1.0,14
28885405160,1.0,14
28885385304,1.0,14
28885350983,1.0,14
28885408322,1.0,14
28885569790,1.0,14
28885350462,1.0,14
28885510481,1.0,14
28886573929,1.0,14
28886687654,1.0,14
28885405730,1.0,14
28885344868,1.0,14
28885344291,1.0,14
28885505316,1.0,14
28886671166,1.0,14
28886604792,1.0,14
28885572709,1.0,14
28885376702,1.0,14
28885866439,1.0,14
28885507508,1.0,14
28885381675,1.0,14
28885376663,1.0,14
28885405768,1.0,14
28886681181,1.0,14
28886493178,1.0,13
28886899089,1.0,13
28885681265,1.0,13
28885431236,1.0,13
28885444305,1.0,13
28885394231,1.0,13
28885500697,1.0,13
28885365969,1.0,13
28885611055,1.0,13
28885362627,1.0,13
28886494206,1.0,13
28885420270,1.0,13
28885448047,1.0,13
28885610864,1.0,13
28885365422,1.0,13
28885365603,1.0,13
28885692322,1.0,13
28885750404,1.0,13
28885481998,1.0,13
28885365645,1.0,13
28885486697,1.0,13
28885738530,1.0,13
28885394068,1.0,13
28885380024,1.0,13
28885793144,1.0,13
28885579229,1.0,13
28885444481,1.0,13
28885486587,1.0,13
28885517068,1.0,13
28885516988,1.0,13
28885429570,1.0,13
28885738301,1.0,13
28885553972,1.0,13
28885624249,1.0,13
28885746107,1.0,13
28885550508,1.0,13
28885745315,1.0,13
28885579041,1.0,13
28886634269,1.0,13
28885501313,1.0,13
28885611366,1.0,13
28885554952,1.0,13
28885486308,1.0,13
28885554971,1.0,13
28885515888,1.0,13
28885555044,1.0,13
28885570829,1.0,13
28885475898,1.0,13
28885476032,1.0,13
28885448179,1.0,13
28885555210,1.0,13
28885367069,1.0,13
28885476039,1.0,13
28885417993,1.0,13
28885483189,1.0,13
28885736742,1.0,13
28885515588,1.0,13
28886903493,1.0,13
28885620640,1.0,13
28885482011,1.0,13
28885680054,1.0,13
28886795444,1.0,13
28885515996,1.0,13
28885624393,1.0,13
28885550492,1.0,13
28885475850,1.0,13
28885608230,1.0,13
28885694324,1.0,13
28885448068,1.0,13
28885694489,1.0,13
28885611074,1.0,13
28886815525,1.0,13
28885681276,1.0,13
28885781460,1.0,13
28885393430,1.0,13
28885480824,1.0,13
28886594344,1.0,13
28885578791,1.0,13
28885366432,1.0,13
28885781082,1.0,13
28885695496,1.0,13
28885570681,1.0,13
28885443624,1.0,13
28885519368,1.0,13
28886607828,1.0,13
28885780880,1.0,13
28885621220,1.0,13
28886632819,1.0,13
28886608851,1.0,13
28885382685,1.0,13
28886840418,1.0,13
28885792649,1.0,13
28885610075,1.0,13
28885394992,1.0,13
28885580742,1.0,13
28885418502,1.0,13
28885381328,1.0,13
28885380788,1.0,13
28885481641,1.0,13
28885419132,1.0,13
28885507893,1.0,13
28885580584,1.0,13
28885683693,1.0,13
28885685775,1.0,13
28885394913,1.0,13
28885500286,1.0,13
28885622889,1.0,13
28885394893,1.0,13
28885550955,1.0,13
28885364054,1.0,13
28885552130,1.0,13
28885487411,1.0,13
28885447454,1.0,13
28885382203,1.0,13
28885580305,1.0,13
28885787193,1.0,13
28885364083,1.0,13
28885481723,1.0,13
28885363897,1.0,13
28885553304,1.0,13
28885684800,1.0,13
28885744411,1.0,13
28885789862,1.0,13
28886477572,1.0,13
28885569313,1.0,13
28885599358,1.0,13
28885474676,1.0,13
28885418597,1.0,13
28885581233,1.0,13
28885790758,1.0,13
28885447207,1.0,13
28886604345,1.0,13
28886877985,1.0,13
28885382076,1.0,13
28885746959,1.0,13
28885747090,1.0,13
28886617939,1.0,13
28885446811,1.0,13
28885363638,1.0,13
28885685327,1.0,13
28885363789,1.0,13
28885685543,1.0,13
28885507663,1.0,13
28885474661,1.0,13
28885788156,1.0,13
28885380603,1.0,13
28885568293,1.0,13
28886483869,1.0,13
28885569847,1.0,13
28885688941,1.0,13
28885364623,1.0,13
28886486024,1.0,13
28885570150,1.0,13
28885681703,1.0,13
28885681624,1.0,13
28885394500,1.0,13
28885681593,1.0,13
28886840769,1.0,13
28885553070,1.0,13
28885445305,1.0,13
28885570322,1.0,13
28885381470,1.0,13
28885382576,1.0,13
28886839991,1.0,13
28885690002,1.0,13
28885362824,1.0,13
28885364982,1.0,13
28885447751,1.0,13
28885380153,1.0,13
28885475221,1.0,13
28885746360,1.0,13
28885447807,1.0,13
28885362764,1.0,13
28885507045,1.0,13
28885681787,1.0,13
28885364531,1.0,13
28885364488,1.0,13
28885518223,1.0,13
28885430456,1.0,13
28885581400,1.0,13
28886889774,1.0,13
28885600364,1.0,13
28885741693,1.0,13
28885474558,1.0,13
28886484839,1.0,13
28885550789,1.0,13
28885569384,1.0,13
28886852951,1.0,13
28885446047,1.0,13
28885382350,1.0,13
28885552512,1.0,13
28885447676,1.0,13
28885688057,1.0,13
28885552787,1.0,13
28885380327,1.0,13
28886627837,1.0,13
28885430745,1.0,13
28885688150,1.0,13
28885681994,1.0,13
28885792156,1.0,13
28886634682,1.0,13
28885763041,1.0,13
28885421259,1.0,13
28885377441,1.0,13
28886534115,1.0,13
28885377603,1.0,13
28885607668,1.0,13
28885377585,1.0,13
28885559753,1.0,13
28885388672,1.0,13
28885426923,1.0,13
28885767656,1.0,13
28885483670,1.0,13
28885388615,1.0,13
28885564937,1.0,13
28885564898,1.0,13
28885505975,1.0,13
28885767187,1.0,13
28886535339,1.0,13
28885367284,1.0,13
28885372444,1.0,13
28885483706,1.0,13
28886535393,1.0,13
28885725522,1.0,13
28886720234,1.0,13
28885433775,1.0,13
28885766692,1.0,13
28885709033,1.0,13
28885709588,1.0,13
28885424395,1.0,13
28885388284,1.0,13
28885725135,1.0,13
28885709634,1.0,13
28885709795,1.0,13
28885388723,1.0,13
28885372233,1.0,13
28885372067,1.0,13
28885384422,1.0,13
28885389837,1.0,13
28885427100,1.0,13
28885477542,1.0,13
28885757222,1.0,13
28885727851,1.0,13
28885727416,1.0,13
28885617258,1.0,13
28885370967,1.0,13
28885503385,1.0,13
28886735928,1.0,13
28885477584,1.0,13
28885371113,1.0,13
28885371138,1.0,13
28885513214,1.0,13
28885371222,1.0,13
28885477655,1.0,13
28885389196,1.0,13
28885371363,1.0,13
28886734072,1.0,13
28885559312,1.0,13
28885757621,1.0,13
28885438786,1.0,13
28885371600,1.0,13
28885509947,1.0,13
28885727101,1.0,13
28886731065,1.0,13
28885477751,1.0,13
28885512928,1.0,13
28885438517,1.0,13
28885560402,1.0,13
28885437722,1.0,13
28885613576,1.0,13
28885615455,1.0,13
28885385536,1.0,13
28885386752,1.0,13
28885765354,1.0,13
28885478386,1.0,13
28885572966,1.0,13
28885760649,1.0,13
28885436109,1.0,13
28885385673,1.0,13
28886700945,1.0,13
28886551523,1.0,13
28886700622,1.0,13
28885425636,1.0,13
28885434691,1.0,13
28886683501,1.0,13
28885375422,1.0,13
28885426172,1.0,13
28885425722,1.0,13
28885563965,1.0,13
28885606700,1.0,13
28885376443,1.0,13
28885375718,1.0,13
28885376323,1.0,13
28885385934,1.0,13
28885375922,1.0,13
28885718147,1.0,13
28885606979,1.0,13
28885435290,1.0,13
28885386152,1.0,13
28885376163,1.0,13
28885715832,1.0,13
28885572903,1.0,13
28885373292,1.0,13
28885615463,1.0,13
28885384965,1.0,13
28885373511,1.0,13
28885512207,1.0,13
28885433938,1.0,13
28886541643,1.0,13
28885434032,1.0,13
28886542734,1.0,13
28885724332,1.0,13
28885759181,1.0,13
28885374118,1.0,13
28886570606,1.0,13
28886708379,1.0,13
28885425046,1.0,13
28885724004,1.0,13
28885607462,1.0,13
28885436836,1.0,13
28885510336,1.0,13
28885723753,1.0,13
28885561544,1.0,13
28885434383,1.0,13
28886704078,1.0,13
28886703756,1.0,13
28886547593,1.0,13
28886547714,1.0,13
28885436517,1.0,13
28886702896,1.0,13
28885615555,1.0,13
28886680027,1.0,13
28885484079,1.0,13
28885769659,1.0,13
28885769799,1.0,13
28885509742,1.0,13
28885368047,1.0,13
28885611950,1.0,13
28885386110,1.0,13
28885571185,1.0,13
28885480255,1.0,13
28885442123,1.0,13
28885577416,1.0,13
28886639317,1.0,13
28885379177,1.0,13
28885732293,1.0,13
28885566595,1.0,13
28885442048,1.0,13
28886642706,1.0,13
28885368180,1.0,13
28885368268,1.0,13
28885441950,1.0,13
28885476543,1.0,13
28885422070,1.0,13
28885441891,1.0,13
28886776077,1.0,13
28885701069,1.0,13
28886774960,1.0,13
28885556800,1.0,13
28885383602,1.0,13
28886512914,1.0,13
28886646840,1.0,13
28885383676,1.0,13
28885577002,1.0,13
28885368681,1.0,13
28885754534,1.0,13
28885700226,1.0,13
28885442195,1.0,13
28885514414,1.0,13
28885421728,1.0,13
28885392682,1.0,13
28885577925,1.0,13
28886588929,1.0,13
28885367396,1.0,13
28885699340,1.0,13
28885555714,1.0,13
28886788743,1.0,13
28885778323,1.0,13
28885379528,1.0,13
28885735134,1.0,13
28885367604,1.0,13
28885367681,1.0,13
28885515062,1.0,13
28886637352,1.0,13
28885556242,1.0,13
28885367860,1.0,13
28885556274,1.0,13
28885431806,1.0,13
28885577801,1.0,13
28885442235,1.0,13
28885427892,1.0,13
28886508711,1.0,13
28885566726,1.0,13
28885602403,1.0,13
28885367994,1.0,13
28885752692,1.0,13
28885392157,1.0,13
28885611830,1.0,13
28885502051,1.0,13
28886770194,1.0,13
28885514409,1.0,13
28885513377,1.0,13
28885427431,1.0,13
28885440758,1.0,13
28885617741,1.0,13
28886754390,1.0,13
28885422879,1.0,13
28885422884,1.0,13
28886652270,1.0,13
28885384029,1.0,13
28885369731,1.0,13
28885612888,1.0,13
28885771606,1.0,13
28885378230,1.0,13
28885432953,1.0,13
28885513648,1.0,13
28886523297,1.0,13
28886747784,1.0,13
28885423089,1.0,13
28885440252,1.0,13
28886747409,1.0,13
28885427176,1.0,13
28886524537,1.0,13
28885770724,1.0,13
28885558598,1.0,13
28885503039,1.0,13
28885440142,1.0,13
28885770532,1.0,13
28885705600,1.0,13
28885617430,1.0,13
28885390117,1.0,13
28886577250,1.0,13
28886578484,1.0,13
28886578710,1.0,13
28885422267,1.0,13
28885422757,1.0,13
28885368819,1.0,13
28885422297,1.0,13
28886648643,1.0,13
28885432415,1.0,13
28885368871,1.0,13
28885476817,1.0,13
28885576905,1.0,13
28885576883,1.0,13
28885502379,1.0,13
28886764309,1.0,13
28885774367,1.0,13
28885391543,1.0,13
28885432511,1.0,13
28885369014,1.0,13
28886762933,1.0,13
28885369041,1.0,13
28885476971,1.0,13
28885702723,1.0,13
28885369138,1.0,13
28886651502,1.0,13
28886517562,1.0,13
28885618506,1.0,13
28885378567,1.0,13
28885432581,1.0,13
28885369276,1.0,13
28885422686,1.0,13
28885369328,1.0,13
28885422708,1.0,13
28886758609,1.0,13
28885483258,1.0,13
28885363333,1.0,13
28885362277,1.0,13
28885658688,1.0,13
28885820801,1.0,13
28885402235,1.0,13
28885496334,1.0,13
28887135806,1.0,13
28885402382,1.0,13
28885402439,1.0,13
28885402461,1.0,13
28885354174,1.0,13
28885631302,1.0,13
28885402656,1.0,13
28885417915,1.0,13
28885353872,1.0,13
28885496135,1.0,13
28887148692,1.0,13
28885631105,1.0,13
28885457425,1.0,13
28885657758,1.0,13
28885819297,1.0,13
28885355032,1.0,13
28885355012,1.0,13
28885401527,1.0,13
28885585284,1.0,13
28885818617,1.0,13
28885630617,1.0,13
28885819373,1.0,13
28885354286,1.0,13
28885660800,1.0,13
28885891161,1.0,13
28885457081,1.0,13
28885524364,1.0,13
28885354441,1.0,13
28885354356,1.0,13
28885886823,1.0,13
28885586093,1.0,13
28885355059,1.0,13
28885879816,1.0,13
28885826629,1.0,13
28885540187,1.0,13
28885655513,1.0,13
28885403928,1.0,13
28885655463,1.0,13
28887173670,1.0,13
28885827296,1.0,13
28885882584,1.0,13
28887174401,1.0,13
28885458906,1.0,13
28885459220,1.0,13
28885459258,1.0,13
28885539563,1.0,13
28885352263,1.0,13
28885826495,1.0,13
28885883646,1.0,13
28885413368,1.0,13
28885525105,1.0,13
28885885942,1.0,13
28885657510,1.0,13
28885353664,1.0,13
28885470912,1.0,13
28887157958,1.0,13
28885540788,1.0,13
28885353223,1.0,13
28885825006,1.0,13
28885824480,1.0,13
28887161781,1.0,13
28885353151,1.0,13
28885540619,1.0,13
28885586500,1.0,13
28885403485,1.0,13
28885496962,1.0,13
28885542772,1.0,13
28887195114,1.0,13
28885357700,1.0,13
28885904953,1.0,13
28885810156,1.0,13
28885810332,1.0,13
28885544828,1.0,13
28885665856,1.0,13
28885357707,1.0,13
28885453994,1.0,13
28885415150,1.0,13
28885522896,1.0,13
28885665688,1.0,13
28885357471,1.0,13
28887036473,1.0,13
28887037591,1.0,13
28885665457,1.0,13
28885905237,1.0,13
28885357857,1.0,13
28885903552,1.0,13
28885415400,1.0,13
28885472591,1.0,13
28885909938,1.0,13
28885667308,1.0,13
28885628604,1.0,13
28885545715,1.0,13
28885358210,1.0,13
28885358151,1.0,13
28885522789,1.0,13
28885628725,1.0,13
28885906694,1.0,13
28885522704,1.0,13
28885906231,1.0,13
28885453598,1.0,13
28885399508,1.0,13
28885357206,1.0,13
28885544303,1.0,13
28885497035,1.0,13
28885414263,1.0,13
28885456203,1.0,13
28885355874,1.0,13
28885456271,1.0,13
28885401063,1.0,13
28885401069,1.0,13
28885355645,1.0,13
28885414255,1.0,13
28885456166,1.0,13
28887083150,1.0,13
28887085850,1.0,13
28887087446,1.0,13
28887087914,1.0,13
28885497152,1.0,13
28885456458,1.0,13
28885400848,1.0,13
28885813820,1.0,13
28885811176,1.0,13
28885543618,1.0,13
28885356990,1.0,13
28885356973,1.0,13
28885594769,1.0,13
28885543942,1.0,13
28885489819,1.0,13
28885356601,1.0,13
28885356467,1.0,13
28885400526,1.0,13
28885811974,1.0,13
28885356343,1.0,13
28885663969,1.0,13
28885901096,1.0,13
28885900772,1.0,13
28885356136,1.0,13
28885526093,1.0,13
28885539304,1.0,13
28885399150,1.0,13
28885641395,1.0,13
28885857455,1.0,13
28885530850,1.0,13
28885409684,1.0,13
28885347478,1.0,13
28887495469,1.0,13
28885535279,1.0,13
28885534968,1.0,13
28885463644,1.0,13
28885854713,1.0,13
28885531666,1.0,13
28885589654,1.0,13
28885589662,1.0,13
28885534955,1.0,13
28885407383,1.0,13
28885530814,1.0,13
28885535520,1.0,13
28885531839,1.0,13
28885589069,1.0,13
28885591832,1.0,13
28885348430,1.0,13
28885348409,1.0,13
28885463074,1.0,13
28885463086,1.0,13
28885633222,1.0,13
28885348338,1.0,13
28885348032,1.0,13
28885591647,1.0,13
28885644085,1.0,13
28885348118,1.0,13
28885643610,1.0,13
28885643268,1.0,13
28885589170,1.0,13
28885639947,1.0,13
28885589780,1.0,13
28885536473,1.0,13
28885344329,1.0,13
28885590642,1.0,13
28885345097,1.0,13
28885492440,1.0,13
28885344923,1.0,13
28885344841,1.0,13
28885635409,1.0,13
28885635555,1.0,13
28887737647,1.0,13
28885533302,1.0,13
28885848989,1.0,13
28885848895,1.0,13
28885492594,1.0,13
28885408446,1.0,13
28887908213,1.0,13
28885345233,1.0,13
28885844172,1.0,13
28885407531,1.0,13
28885851697,1.0,13
28885589872,1.0,13
28885639350,1.0,13
28885407593,1.0,13
28885409199,1.0,13
28885492743,1.0,13
28885346072,1.0,13
28885465617,1.0,13
28885636388,1.0,13
28885638070,1.0,13
28885843654,1.0,13
28885407907,1.0,13
28885345836,1.0,13
28887704338,1.0,13
28885345602,1.0,13
28885645141,1.0,13
28885529719,1.0,13
28887207705,1.0,13
28885650959,1.0,13
28885874409,1.0,13
28885460385,1.0,13
28885404877,1.0,13
28885651054,1.0,13
28885592580,1.0,13
28887240996,1.0,13
28885411812,1.0,13
28885470394,1.0,13
28885538625,1.0,13
28885470164,1.0,13
28885831124,1.0,13
28885538458,1.0,13
28885527326,1.0,13
28885871419,1.0,13
28885351402,1.0,13
28885351443,1.0,13
28885350773,1.0,13
28885586900,1.0,13
28885412379,1.0,13
28885828650,1.0,13
28885828881,1.0,13
28885412300,1.0,13
28885351905,1.0,13
28885459875,1.0,13
28885875436,1.0,13
28887229768,1.0,13
28885586987,1.0,13
28885351716,1.0,13
28887225305,1.0,13
28885412084,1.0,13
28885351598,1.0,13
28887226986,1.0,13
28885350935,1.0,13
28885350742,1.0,13
28885462852,1.0,13
28887357338,1.0,13
28885491377,1.0,13
28887346911,1.0,13
28885349535,1.0,13
28885410722,1.0,13
28885835273,1.0,13
28887356817,1.0,13
28885862196,1.0,13
28887329238,1.0,13
28885645992,1.0,13
28885861995,1.0,13
28885406228,1.0,13
28885536943,1.0,13
28885462812,1.0,13
28885410375,1.0,13
28885866016,1.0,13
28885834916,1.0,13
28885649165,1.0,13
28885528136,1.0,13
28885648990,1.0,13
28885405330,1.0,13
28885461168,1.0,13
28885350418,1.0,13
28887303466,1.0,13
28885833268,1.0,13
28885350299,1.0,13
28885591962,1.0,13
28885867014,1.0,13
28885588211,1.0,13
28887314659,1.0,13
28885469599,1.0,13
28885647556,1.0,13
28885349970,1.0,13
28885808492,1.0,13
28886610998,1.0,13
28885549225,1.0,13
28885520042,1.0,13
28885359888,1.0,13
28885498484,1.0,13
28885358883,1.0,13
28885417380,1.0,13
28885672151,1.0,13
28885522352,1.0,13
28886991369,1.0,13
28885596641,1.0,13
28885416154,1.0,13
28885803457,1.0,13
28885803483,1.0,13
28885449048,1.0,13
28885415877,1.0,13
28885498410,1.0,13
28885672271,1.0,13
28887004707,1.0,13
28885361151,1.0,13
28885799757,1.0,13
28885625683,1.0,13
28885397414,1.0,13
28885398703,1.0,13
28885668705,1.0,13
28886912671,1.0,13
28885626107,1.0,13
28885583915,1.0,13
28885668653,1.0,13
28885546522,1.0,13
28885800714,1.0,13
28885670883,1.0,13
28885670934,1.0,13
28885359970,1.0,13
28885473681,1.0,13
28885522150,1.0,13
28885358951,1.0,13
28885669525,1.0,13
28885361439,1.0,13
28885675808,1.0,13
28886966966,1.0,13
28885416034,1.0,13
28885628181,1.0,13
28885397162,1.0,13
28885806110,1.0,13
28885671548,1.0,13
28885451103,1.0,13
28886466501,1.0,13
28885415942,1.0,13
28886931116,1.0,13
28885489158,1.0,13
28885397130,1.0,13
28885628265,1.0,13
28886461739,1.0,13
28885449502,1.0,13
28885450029,1.0,13
28886916907,1.0,13
28885361030,1.0,13
28885626968,1.0,13
28885677333,1.0,13
28885397846,1.0,13
28885669854,1.0,13
28885398127,1.0,13
28885398058,1.0,13
28885450717,1.0,13
28885358574,1.0,13
28885358552,1.0,13
28886986206,1.0,13
28885668174,1.0,13
28885668138,1.0,13
28885450417,1.0,13
28885488223,1.0,13
28885668257,1.0,13
28885359742,1.0,13
28885549890,1.0,13
28885358708,1.0,13
28886938862,1.0,13
28886935466,1.0,13
28885452904,1.0,13
28885498914,1.0,13
28886987714,1.0,13
28885807483,1.0,13
28885547206,1.0,13
28885798649,1.0,13
28885519672,1.0,13
28885360780,1.0,13
28885668449,1.0,13
28885677635,1.0,13
28885360426,1.0,13
28885399088,1.0,13
28885808223,1.0,13
28885488533,1.0,13
28885453114,1.0,13
28885449725,1.0,13
28885548256,1.0,13
28886459849,1.0,13
28885474156,1.0,13
28885583120,1.0,13
28885798890,1.0,13
28885519790,1.0,13
28885674958,1.0,13
28885549848,1.0,13
28885729892,1.0,12
28885349664,1.0,12
28885377608,1.0,12
28885684587,1.0,12
28887355039,1.0,12
28885433429,1.0,12
28887413348,1.0,12
28885528644,1.0,12
28885551620,1.0,12
28885613423,1.0,12
28885349639,1.0,12
28885377513,1.0,12
28885646906,1.0,12
28887339328,1.0,12
28885446900,1.0,12
28885729819,1.0,12
28885378412,1.0,12
28886653074,1.0,12
28885432821,1.0,12
28885625597,1.0,12
28885462512,1.0,12
28885645881,1.0,12
28885728083,1.0,12
28885729372,1.0,12
28885349702,1.0,12
28885613051,1.0,12
28885377632,1.0,12
28885348814,1.0,12
28885729017,1.0,12
28885447092,1.0,12
28885363395,1.0,12
28885529672,1.0,12
28885363409,1.0,12
28885509640,1.0,12
28885377885,1.0,12
28885377803,1.0,12
28886661716,1.0,12
28885361146,1.0,12
28885646084,1.0,12
28887361749,1.0,12
28885684297,1.0,12
28885432738,1.0,12
28885349344,1.0,12
28885378408,1.0,12
28886930470,1.0,12
28885509960,1.0,12
28885462289,1.0,12
28885349398,1.0,12
28885479427,1.0,12
28885509575,1.0,12
28885726031,1.0,12
28887011822,1.0,12
28885377421,1.0,12
28887261113,1.0,12
28885564020,1.0,12
28885470060,1.0,12
